# Time-averaged data for fix 3
# TimeStep c_msd_O[4] c_msd_H[4] v_fitslope_O v_fitslope_H
524800 44973.7 5.79263e+06 26.1242 4316.01
524900 45248.9 5.82709e+06 26.1286 4316.15
525000 45500.1 5.85755e+06 26.1332 4316.31
525100 45652.6 5.87487e+06 26.1379 4316.48
525200 45970.3 5.91322e+06 26.1428 4316.68
525300 45793.8 5.88875e+06 26.1477 4316.88
525400 45959.3 5.90864e+06 26.1526 4317.08
525500 46314.3 5.95223e+06 26.1576 4317.29
525600 46638.9 5.99181e+06 26.163 4317.54
525700 46899.8 6.02386e+06 26.1686 4317.82
525800 47064.1 6.04382e+06 26.1743 4318.12
525900 47145.9 6.0527e+06 26.18 4318.42
526000 47603.6 6.10934e+06 26.186 4318.75
526100 47824.5 6.1358e+06 26.1923 4319.11
526200 47847 6.13711e+06 26.1985 4319.47
526300 48156.5 6.17462e+06 26.2049 4319.85
526400 48333.2 6.19498e+06 26.2115 4320.25
526500 48424.7 6.20521e+06 26.2182 4320.66
526600 48643.1 6.23123e+06 26.2249 4321.08
526700 48661.3 6.23187e+06 26.2318 4321.51
526800 48645.8 6.22816e+06 26.2386 4321.94
526900 48662.2 6.22849e+06 26.2454 4322.36
527000 48491.5 6.20575e+06 26.2521 4322.77
527100 48656.3 6.22573e+06 26.2588 4323.19
527200 48523.4 6.20715e+06 26.2655 4323.6
527300 48375.6 6.18662e+06 26.2721 4323.99
527400 48508.2 6.20172e+06 26.2787 4324.38
527500 48472 6.19552e+06 26.2853 4324.78
527600 48346.5 6.1775e+06 26.2918 4325.16
527700 48472.4 6.19146e+06 26.2983 4325.54
527800 48591.5 6.20473e+06 26.3049 4325.93
527900 48586.4 6.2031e+06 26.3115 4326.32
528000 48477.5 6.18822e+06 26.3181 4326.7
528100 48615.7 6.20433e+06 26.3247 4327.09
528200 48499.2 6.1884e+06 26.3312 4327.47
528300 48476.9 6.18381e+06 26.3377 4327.85
528400 48317.5 6.1617e+06 26.3441 4328.21
528500 48130.7 6.13637e+06 26.3504 4328.55
528600 48113.7 6.13255e+06 26.3565 4328.87
528700 48229.8 6.14539e+06 26.3628 4329.21
528800 48477.1 6.17448e+06 26.3691 4329.56
528900 48780.9 6.21087e+06 26.3756 4329.93
529000 48841.4 6.21717e+06 26.3823 4330.32
529100 48982.7 6.23436e+06 26.389 4330.71
529200 48832 6.21423e+06 26.3957 4331.1
529300 48616.3 6.18566e+06 26.4022 4331.47
529400 48478.2 6.16682e+06 26.4086 4331.82
529500 48183.5 6.12851e+06 26.4148 4332.15
529600 47919.2 6.094e+06 26.4209 4332.45
529700 47673.3 6.06192e+06 26.4266 4332.72
529800 47529.1 6.04257e+06 26.4322 4332.97
529900 47320.6 6.01512e+06 26.4378 4333.21
530000 46904.2 5.96116e+06 26.443 4333.41
530100 46673.9 5.93063e+06 26.448 4333.57
530200 46684.6 5.93059e+06 26.4529 4333.74
530300 46576.3 5.91552e+06 26.4578 4333.89
530400 46486.6 5.90281e+06 26.4625 4334.03
530500 46518.2 5.90555e+06 26.4673 4334.17
530600 46085.4 5.85004e+06 26.4718 4334.28
530700 46325.6 5.87878e+06 26.4763 4334.38
530800 46534.6 5.90364e+06 26.481 4334.5
530900 46899.5 5.94756e+06 26.4859 4334.65
531000 47494.2 6.02038e+06 26.4911 4334.84
531100 48128.1 6.09833e+06 26.4968 4335.09
531200 48821.8 6.18347e+06 26.5029 4335.39
531300 49451.9 6.26094e+06 26.5095 4335.76
531400 49864.1 6.31096e+06 26.5165 4336.17
531500 50414 6.37845e+06 26.5239 4336.63
531600 50392.5 6.37448e+06 26.5314 4337.1
531700 50312 6.36308e+06 26.5388 4337.56
531800 50349 6.36675e+06 26.5462 4338.02
531900 50755.3 6.41641e+06 26.5538 4338.5
532000 51188.9 6.46953e+06 26.5617 4339.02
532100 51265.9 6.47753e+06 26.5697 4339.55
532200 51350.5 6.48636e+06 26.5778 4340.1
532300 51366.4 6.48706e+06 26.5859 4340.64
532400 51496.5 6.50228e+06 26.594 4341.18
532500 51646.9 6.52006e+06 26.6022 4341.74
532600 51747.4 6.53125e+06 26.6105 4342.31
532700 52039.1 6.56629e+06 26.619 4342.89
532800 52026.4 6.56327e+06 26.6275 4343.49
532900 52129.2 6.57491e+06 26.6361 4344.08
533000 51948.1 6.5505e+06 26.6446 4344.67
533100 51961.2 6.54996e+06 26.6529 4345.24
533200 51719.9 6.5184e+06 26.6613 4345.81
533300 51547.3 6.49578e+06 26.6694 4346.34
533400 51809.2 6.52771e+06 26.6776 4346.89
533500 51776.8 6.52253e+06 26.6859 4347.44
533600 51251.7 6.45522e+06 26.6939 4347.97
533700 51577.6 6.49437e+06 26.7018 4348.48
533800 51323.9 6.46121e+06 26.7097 4348.99
533900 51091.2 6.43017e+06 26.7175 4349.48
534000 51205.2 6.4429e+06 26.7252 4349.96
534100 51019.1 6.4186e+06 26.7328 4350.43
534200 50768.7 6.38621e+06 26.7402 4350.88
534300 50533.6 6.35522e+06 26.7476 4351.31
534400 50525.8 6.35261e+06 26.7547 4351.72
534500 50357.4 6.32982e+06 26.7618 4352.12
534600 50321.4 6.32383e+06 26.7689 4352.52
534700 50325.5 6.32287e+06 26.7759 4352.9
534800 50251 6.31243e+06 26.7828 4353.29
534900 50294.7 6.31658e+06 26.7897 4353.66
535000 50090.9 6.28977e+06 26.7966 4354.03
535100 49666.8 6.23551e+06 26.8032 4354.37
535200 49513.4 6.21523e+06 26.8096 4354.67
535300 49292.4 6.18601e+06 26.8158 4354.97
535400 49059.9 6.15559e+06 26.8219 4355.23
535500 49159.7 6.16636e+06 26.8279 4355.49
535600 48807.2 6.12146e+06 26.8338 4355.73
535700 48699.9 6.107e+06 26.8395 4355.96
535800 48685.1 6.10394e+06 26.8452 4356.17
535900 48618.5 6.0945e+06 26.8508 4356.38
536000 48683.4 6.10059e+06 26.8564 4356.59
536100 48642.8 6.09364e+06 26.862 4356.79
536200 48794.5 6.11016e+06 26.8677 4357
536300 49062.5 6.14154e+06 26.8735 4357.23
536400 49347.1 6.17567e+06 26.8794 4357.48
536500 49667.8 6.21453e+06 26.8856 4357.75
536600 49905.9 6.24321e+06 26.892 4358.05
536700 49965.3 6.2495e+06 26.8985 4358.35
536800 50028.7 6.25634e+06 26.905 4358.67
536900 50104.5 6.26462e+06 26.9115 4358.98
537000 50321.2 6.29004e+06 26.9181 4359.31
537100 50397 6.29803e+06 26.9249 4359.65
537200 50678.1 6.33201e+06 26.9317 4359.99
537300 51149.9 6.38963e+06 26.9388 4360.38
537400 51471.7 6.42811e+06 26.9462 4360.8
537500 51801.7 6.46764e+06 26.9538 4361.24
537600 52158.8 6.51091e+06 26.9616 4361.71
537700 52345.6 6.53297e+06 26.9696 4362.21
537800 52890.1 6.59889e+06 26.9778 4362.73
537900 53303.8 6.64849e+06 26.9865 4363.29
538000 53585.1 6.68225e+06 26.9953 4363.89
538100 53854.9 6.7147e+06 27.0043 4364.5
538200 54225.9 6.75898e+06 27.0135 4365.15
538300 54678 6.81312e+06 27.023 4365.82
538400 55546.8 6.91921e+06 27.033 4366.55
538500 56287 7.00932e+06 27.0435 4367.35
538600 56957 7.09048e+06 27.0546 4368.21
538700 57740.4 7.18542e+06 27.0661 4369.14
538800 58467.2 7.27334e+06 27.0782 4370.12
538900 59341.5 7.37992e+06 27.0908 4371.18
539000 59925.6 7.45044e+06 27.1039 4372.29
539100 60301.1 7.49524e+06 27.1173 4373.45
539200 60825.8 7.55818e+06 27.131 4374.63
539300 61299.8 7.61498e+06 27.1451 4375.87
539400 61565.5 7.64634e+06 27.1594 4377.13
539500 61785.6 7.67272e+06 27.1739 4378.4
539600 61565.8 7.64501e+06 27.1883 4379.68
539700 61133.5 7.59098e+06 27.2024 4380.91
539800 60971.7 7.56959e+06 27.2163 4382.12
539900 60390.9 7.49652e+06 27.23 4383.3
540000 60118 7.4613e+06 27.2433 4384.43
540100 59902.2 7.43251e+06 27.2564 4385.55
540200 59472.9 7.37773e+06 27.2693 4386.62
540300 59106.7 7.33118e+06 27.2818 4387.66
540400 58441.6 7.24756e+06 27.294 4388.65
540500 57558 7.13696e+06 27.3056 4389.57
540600 56670 7.02583e+06 27.3165 4390.4
540700 55842.6 6.92192e+06 27.3268 4391.15
540800 55106.7 6.82925e+06 27.3365 4391.84
540900 54434.8 6.74487e+06 27.3457 4392.46
541000 54069.1 6.69881e+06 27.3546 4393.03
541100 53996.5 6.68808e+06 27.3632 4393.59
541200 53614.9 6.63958e+06 27.3718 4394.12
541300 53552.8 6.6301e+06 27.3801 4394.63
541400 53361.8 6.60509e+06 27.3883 4395.13
541500 53112.9 6.57286e+06 27.3963 4395.6
541600 52982.5 6.55488e+06 27.4043 4396.05
541700 52690.7 6.51785e+06 27.412 4396.48
541800 52607.5 6.50652e+06 27.4196 4396.9
541900 52444 6.48501e+06 27.4271 4397.3
542000 52366 6.47357e+06 27.4345 4397.69
542100 52562.3 6.4952e+06 27.4419 4398.08
542200 52776.7 6.51944e+06 27.4495 4398.49
542300 52944 6.53772e+06 27.4572 4398.91
542400 53250.2 6.57316e+06 27.465 4399.35
542500 53217.5 6.56748e+06 27.4729 4399.8
542600 53432.8 6.59229e+06 27.4809 4400.25
542700 53414.7 6.58855e+06 27.4889 4400.71
542800 53387.7 6.58357e+06 27.4969 4401.17
542900 53363.3 6.57891e+06 27.5049 4401.62
543000 52887.1 6.51937e+06 27.5126 4402.04
543100 52867.1 6.51587e+06 27.5202 4402.44
543200 52817.6 6.50843e+06 27.5277 4402.84
543300 52684.6 6.4903e+06 27.5352 4403.22
543400 52809.9 6.50358e+06 27.5426 4403.61
543500 53209.7 6.55084e+06 27.5503 4404.01
543600 53461.7 6.58033e+06 27.5581 4404.44
543700 53691.5 6.60741e+06 27.5661 4404.89
543800 54256.2 6.67495e+06 27.5743 4405.37
543900 54540.4 6.70838e+06 27.5829 4405.88
544000 55009.5 6.76464e+06 27.5917 4406.43
544100 55318.9 6.80128e+06 27.6007 4407.01
544200 55619.4 6.83662e+06 27.61 4407.6
544300 56048 6.8871e+06 27.6195 4408.23
544400 56215.8 6.90587e+06 27.6292 4408.89
544500 56499.9 6.93897e+06 27.639 4409.55
544600 57247.2 7.02846e+06 27.6492 4410.26
544700 57715.3 7.0841e+06 27.6597 4411.02
544800 58009.8 7.11871e+06 27.6706 4411.81
544900 57970.9 7.11229e+06 27.6815 4412.61
545000 58086.6 7.12414e+06 27.6924 4413.4
545100 58593.8 7.1837e+06 27.7035 4414.22
545200 58930.6 7.22267e+06 27.7149 4415.08
545300 59091.7 7.24031e+06 27.7265 4415.94
545400 59519.1 7.29046e+06 27.7382 4416.83
545500 59768.6 7.31878e+06 27.7502 4417.75
545600 60351.8 7.38769e+06 27.7624 4418.71
545700 60772.4 7.43716e+06 27.7749 4419.69
545800 61081.3 7.47268e+06 27.7878 4420.71
545900 60915.8 7.45081e+06 27.8007 4421.74
546000 60489.3 7.39761e+06 27.8132 4422.73
546100 60113.4 7.35032e+06 27.8255 4423.68
546200 59615 7.28849e+06 27.8374 4424.59
546300 59218.5 7.23866e+06 27.8491 4425.46
546400 58977.3 7.20748e+06 27.8604 4426.3
546500 58619.7 7.16233e+06 27.8716 4427.12
546600 58244.1 7.11508e+06 27.8825 4427.9
546700 57690.4 7.04621e+06 27.893 4428.63
546800 57324.6 6.99987e+06 27.9032 4429.32
546900 56756 6.92932e+06 27.9131 4429.98
547000 56304.3 6.87232e+06 27.9226 4430.58
547100 55677.3 6.79392e+06 27.9317 4431.14
547200 55434.4 6.76177e+06 27.9404 4431.66
547300 55102.8 6.71993e+06 27.949 4432.15
547400 54548.6 6.65134e+06 27.9573 4432.6
547500 54069.8 6.59146e+06 27.9651 4433
547600 53890.4 6.56771e+06 27.9727 4433.38
547700 53679.6 6.54004e+06 27.9802 4433.73
547800 53548.1 6.52194e+06 27.9876 4434.07
547900 53675.2 6.5351e+06 27.9949 4434.41
548000 53813.7 6.5496e+06 28.0024 4434.76
548100 54082.1 6.57952e+06 28.0099 4435.11
548200 54216 6.59393e+06 28.0176 4435.49
548300 54377.1 6.6119e+06 28.0254 4435.87
548400 54553.1 6.63163e+06 28.0333 4436.27
548500 55074.9 6.69336e+06 28.0413 4436.69
548600 55260.7 6.71443e+06 28.0497 4437.14
548700 55582 6.75142e+06 28.0582 4437.61
548800 56204.6 6.82442e+06 28.067 4438.12
548900 56506.4 6.8588e+06 28.0761 4438.66
549000 56773.9 6.88935e+06 28.0854 4439.22
549100 57012.8 6.91601e+06 28.0948 4439.8
549200 57444.7 6.96585e+06 28.1045 4440.41
549300 57913.3 7.02044e+06 28.1145 4441.05
549400 58054.6 7.03572e+06 28.1246 4441.71
549500 58675.7 7.10786e+06 28.135 4442.4
549600 58978.2 7.1419e+06 28.1458 4443.13
549700 59111.2 7.15611e+06 28.1566 4443.88
549800 59431.3 7.19284e+06 28.1676 4444.63
549900 59798.4 7.23482e+06 28.1788 4445.42
550000 59907.8 7.24564e+06 28.1901 4446.22
550100 60101.7 7.2666e+06 28.2015 4447.02
550200 60291.3 7.2876e+06 28.2131 4447.84
550300 60626.1 7.32584e+06 28.2247 4448.68
550400 60781 7.34275e+06 28.2367 4449.54
550500 60660.1 7.3265e+06 28.2485 4450.39
550600 60801.1 7.34116e+06 28.2603 4451.24
550700 60881.9 7.34817e+06 28.2722 4452.1
550800 60843.7 7.34143e+06 28.2841 4452.96
550900 61125.2 7.37308e+06 28.296 4453.82
551000 61534.1 7.4205e+06 28.3082 4454.7
551100 61840.6 7.45549e+06 28.3206 4455.62
551200 62236 7.50034e+06 28.3332 4456.56
551300 62459.2 7.52474e+06 28.346 4457.52
551400 62565.7 7.53543e+06 28.3589 4458.49
551500 62392.8 7.51268e+06 28.3718 4459.46
551600 62276.2 7.49681e+06 28.3845 4460.42
551700 62150.3 7.47975e+06 28.3971 4461.35
551800 61894.8 7.44733e+06 28.4096 4462.27
551900 61584.6 7.4085e+06 28.4219 4463.16
552000 61279.8 7.37007e+06 28.4339 4464.02
552100 61005.2 7.33454e+06 28.4457 4464.85
552200 61033.1 7.33537e+06 28.4574 4465.68
552300 60913.6 7.3191e+06 28.4691 4466.49
552400 60939.7 7.32034e+06 28.4807 4467.3
552500 61008.9 7.32684e+06 28.4923 4468.11
552600 61117.9 7.33775e+06 28.504 4468.92
552700 61416.6 7.3713e+06 28.5158 4469.75
552800 61422.4 7.37e+06 28.5277 4470.58
552900 61640.3 7.39391e+06 28.5396 4471.42
553000 61878.6 7.42055e+06 28.5518 4472.29
553100 61424.1 7.3648e+06 28.5637 4473.13
553200 61657.9 7.39071e+06 28.5756 4473.96
553300 61581.8 7.37949e+06 28.5875 4474.8
553400 61536.8 7.37243e+06 28.5994 4475.63
553500 60949.4 7.30098e+06 28.611 4476.43
553600 60886.9 7.29227e+06 28.6225 4477.21
553700 60237.6 7.21351e+06 28.6336 4477.94
553800 59953.1 7.17715e+06 28.6443 4478.64
553900 59781.2 7.15414e+06 28.655 4479.32
554000 59241.9 7.08835e+06 28.6653 4479.96
554100 58963.9 7.05437e+06 28.6754 4480.57
554200 58388.7 6.98464e+06 28.6851 4481.14
554300 58149.8 6.95449e+06 28.6946 4481.68
554400 57776.3 6.90866e+06 28.7039 4482.19
554500 57450.6 6.86843e+06 28.7129 4482.67
554600 57046.9 6.8191e+06 28.7216 4483.12
554700 56598.9 6.76465e+06 28.73 4483.53
554800 56123.6 6.70662e+06 28.7381 4483.9
554900 56140.2 6.70679e+06 28.746 4484.25
555000 55826.3 6.66774e+06 28.7538 4484.59
555100 56023.3 6.68918e+06 28.7616 4484.92
555200 56327.7 6.72246e+06 28.7695 4485.27
555300 56333.8 6.72057e+06 28.7776 4485.63
555400 56298.3 6.7144e+06 28.7855 4485.97
555500 56567.8 6.74425e+06 28.7936 4486.34
555600 56759.1 6.76525e+06 28.8018 4486.71
555700 57070.2 6.80082e+06 28.8101 4487.11
555800 57601.9 6.86181e+06 28.8188 4487.53
555900 58440.8 6.95879e+06 28.8279 4488.01
556000 59050.7 7.02832e+06 28.8374 4488.55
556100 59868.9 7.12236e+06 28.8475 4489.13
556200 60680.4 7.21579e+06 28.8581 4489.79
556300 61585.6 7.3205e+06 28.8692 4490.5
556400 62582.6 7.43597e+06 28.881 4491.29
556500 63548.7 7.54796e+06 28.8934 4492.16
556600 64075.6 7.60868e+06 28.9062 4493.08
556700 64618.4 7.67096e+06 28.9195 4494.04
556800 64621.5 7.66966e+06 28.9329 4495.01
556900 65090.8 7.7236e+06 28.9463 4496
557000 65900.9 7.81727e+06 28.9603 4497.04
557100 66188.7 7.84942e+06 28.9745 4498.12
557200 66393 7.872e+06 28.9889 4499.21
557300 66690.2 7.9057e+06 29.0035 4500.32
557400 66573.8 7.89063e+06 29.018 4501.44
557500 66462.3 7.87592e+06 29.0325 4502.54
557600 65873.2 7.80493e+06 29.0468 4503.62
557700 64948.5 7.69429e+06 29.0604 4504.62
557800 64850.2 7.68068e+06 29.0737 4505.58
557900 64491.6 7.63635e+06 29.0869 4506.53
558000 64517.6 7.63743e+06 29.0999 4507.45
558100 63841.8 7.55676e+06 29.1127 4508.35
558200 63712.8 7.54027e+06 29.1252 4509.22
558300 63366.8 7.49777e+06 29.1376 4510.06
558400 63278.8 7.48558e+06 29.1497 4510.89
558500 62892.6 7.43884e+06 29.1617 4511.68
558600 62608.3 7.4037e+06 29.1734 4512.46
558700 62173.7 7.35076e+06 29.1849 4513.2
558800 61955.7 7.32297e+06 29.1962 4513.91
558900 61863.7 7.31054e+06 29.2073 4514.6
559000 61639.3 7.28242e+06 29.2183 4515.29
559100 61195.4 7.22846e+06 29.2291 4515.94
559200 61042 7.20811e+06 29.2396 4516.57
559300 60671.5 7.16323e+06 29.2499 4517.17
559400 60210.3 7.10792e+06 29.26 4517.74
559500 59773.8 7.05562e+06 29.2697 4518.27
559600 59173.1 6.98338e+06 29.2791 4518.76
559700 58756.1 6.9328e+06 29.2881 4519.2
559800 58516.3 6.90426e+06 29.2969 4519.62
559900 58181.4 6.86429e+06 29.3055 4520.02
560000 58157.6 6.85945e+06 29.314 4520.4
560100 57859.5 6.82209e+06 29.3223 4520.76
560200 57678.9 6.79959e+06 29.3304 4521.1
560300 57712.6 6.80218e+06 29.3385 4521.43
560400 57974.2 6.83068e+06 29.3467 4521.78
560500 58409.1 6.87932e+06 29.3551 4522.15
560600 58497.7 6.88845e+06 29.3637 4522.54
560700 58314 6.86562e+06 29.3722 4522.92
560800 58632.2 6.90151e+06 29.3808 4523.3
560900 58798.2 6.91919e+06 29.3894 4523.7
561000 59227.6 6.96847e+06 29.3984 4524.13
561100 59634.9 7.01561e+06 29.4075 4524.58
561200 59949.8 7.051e+06 29.4169 4525.05
561300 60532.3 7.11711e+06 29.4265 4525.57
561400 61292.7 7.20465e+06 29.4366 4526.13
561500 61862.7 7.27075e+06 29.4471 4526.74
561600 62715 7.36853e+06 29.4581 4527.4
561700 63713.7 7.48242e+06 29.4696 4528.13
561800 64277.8 7.54747e+06 29.4817 4528.92
561900 65265.8 7.66242e+06 29.4943 4529.78
562000 65974.8 7.74363e+06 29.5074 4530.69
562100 66368.1 7.78782e+06 29.5209 4531.64
562200 66651.9 7.81951e+06 29.5345 4532.61
562300 67143.8 7.87573e+06 29.5483 4533.6
562400 67726.7 7.94188e+06 29.5626 4534.65
562500 67911.1 7.96049e+06 29.577 4535.7
562600 68453.7 8.02184e+06 29.5917 4536.8
562700 68424.4 8.01751e+06 29.6064 4537.9
562800 68281 7.99997e+06 29.6212 4539
562900 68221.5 7.99109e+06 29.6357 4540.07
563000 68059 7.97042e+06 29.6503 4541.15
563100 67636.4 7.91974e+06 29.6646 4542.19
563200 67405.7 7.8912e+06 29.6787 4543.21
563300 66834.6 7.8234e+06 29.6924 4544.19
563400 66352.3 7.76607e+06 29.7058 4545.13
563500 65451.4 7.65899e+06 29.7188 4546.01
563600 64687.9 7.56773e+06 29.7311 4546.82
563700 64002.6 7.48597e+06 29.743 4547.58
563800 63308.6 7.40288e+06 29.7544 4548.28
563900 62467.5 7.30311e+06 29.7653 4548.92
564000 61687.4 7.21016e+06 29.7756 4549.5
564100 61121.5 7.14213e+06 29.7855 4550.02
564200 60278.5 7.04171e+06 29.7949 4550.48
564300 59917.3 6.99754e+06 29.8038 4550.9
564400 59634.1 6.96277e+06 29.8126 4551.29
564500 59290.7 6.92073e+06 29.8212 4551.65
564600 59083.4 6.89475e+06 29.8295 4551.99
564700 58912.4 6.87309e+06 29.8377 4552.31
564800 58633.1 6.83865e+06 29.8458 4552.62
564900 59224.3 6.90462e+06 29.854 4552.93
565000 59338.3 6.91574e+06 29.8624 4553.27
565100 59730 6.95865e+06 29.8709 4553.63
565200 59919.1 6.97799e+06 29.8796 4554
565300 59974.5 6.98222e+06 29.8883 4554.38
565400 60471.5 7.03786e+06 29.8973 4554.78
565500 60711.7 7.0632e+06 29.9064 4555.2
565600 61250.5 7.12363e+06 29.9159 4555.66
565700 61636.6 7.16639e+06 29.9256 4556.14
565800 62263.5 7.23649e+06 29.9356 4556.66
565900 62921.5 7.30961e+06 29.946 4557.23
566000 63228.8 7.34274e+06 29.9567 4557.83
566100 64021.5 7.43241e+06 29.9678 4558.47
566200 64311.2 7.46357e+06 29.9792 4559.14
566300 64717.1 7.5076e+06 29.9907 4559.84
566400 64995.6 7.5373e+06 30.0025 4560.56
566500 65259.9 7.56557e+06 30.0145 4561.29
566600 65370.8 7.57612e+06 30.0265 4562.04
566700 65671.6 7.6091e+06 30.0387 4562.8
566800 66147.3 7.6622e+06 30.0511 4563.58
566900 66574.5 7.7087e+06 30.0638 4564.4
567000 66928.8 7.74671e+06 30.0767 4565.24
567100 67139.7 7.76857e+06 30.0897 4566.1
567200 67422.6 7.79918e+06 30.1029 4566.97
567300 68139.8 7.87955e+06 30.1165 4567.89
567400 68186.9 7.8829e+06 30.1302 4568.82
567500 68607.6 7.92833e+06 30.1441 4569.77
567600 68972.9 7.96784e+06 30.1582 4570.74
567700 69065.6 7.97645e+06 30.1724 4571.73
567800 69272.4 7.99799e+06 30.1867 4572.72
567900 69168.6 7.98339e+06 30.2011 4573.72
568000 68950.7 7.95555e+06 30.2152 4574.69
568100 68913.6 7.94903e+06 30.2293 4575.66
568200 68418.3 7.89024e+06 30.2433 4576.61
568300 68091.2 7.85058e+06 30.2568 4577.51
568400 68135.5 7.85339e+06 30.2703 4578.41
568500 67920 7.82675e+06 30.2838 4579.3
568600 67534.6 7.78073e+06 30.2969 4580.15
568700 67469 7.77146e+06 30.3099 4580.99
568800 67280.9 7.74759e+06 30.3229 4581.82
568900 66952 7.70802e+06 30.3356 4582.63
569000 66855.4 7.69508e+06 30.3482 4583.42
569100 66528.9 7.65559e+06 30.3607 4584.19
569200 66043.6 7.5981e+06 30.3728 4584.92
569300 65983.4 7.58946e+06 30.3848 4585.63
569400 65765.3 7.56293e+06 30.3966 4586.33
569500 65332 7.51138e+06 30.4083 4587.01
569600 64944.8 7.46499e+06 30.4196 4587.65
569700 64590.9 7.42237e+06 30.4308 4588.26
569800 64145.2 7.36955e+06 30.4416 4588.84
569900 63895.4 7.339e+06 30.4522 4589.39
570000 63553 7.29768e+06 30.4625 4589.91
570100 63202.8 7.25507e+06 30.4726 4590.41
570200 62837.6 7.21112e+06 30.4825 4590.88
570300 62201.3 7.13672e+06 30.4921 4591.3
570400 62004.7 7.11233e+06 30.5013 4591.69
570500 62046.7 7.11554e+06 30.5105 4592.09
570600 61881.2 7.09538e+06 30.5197 4592.47
570700 61892.6 7.09533e+06 30.5288 4592.84
570800 61720.4 7.07383e+06 30.5378 4593.21
570900 61870.9 7.08903e+06 30.5468 4593.57
571000 62036.8 7.10613e+06 30.5559 4593.94
571100 62155.6 7.11773e+06 30.565 4594.32
571200 62545.1 7.16004e+06 30.5744 4594.72
571300 62622.2 7.16694e+06 30.5838 4595.13
571400 63197.2 7.23056e+06 30.5935 4595.56
571500 63507.3 7.26385e+06 30.6034 4596.03
571600 64294.1 7.35117e+06 30.6136 4596.53
571700 65048.3 7.43465e+06 30.6244 4597.08
571800 65831.5 7.52159e+06 30.6356 4597.69
571900 66816.1 7.63134e+06 30.6473 4598.36
572000 68020.5 7.76592e+06 30.6598 4599.1
572100 68838 7.85654e+06 30.6729 4599.92
572200 69371.9 7.91509e+06 30.6864 4600.78
572300 69998.7 7.98388e+06 30.7002 4601.68
572400 70452.6 8.03293e+06 30.7143 4602.61
572500 70514.9 8.03772e+06 30.7286 4603.57
572600 70355.1 8.01729e+06 30.7428 4604.51
572700 70690.5 8.05265e+06 30.7571 4605.45
572800 70821.4 8.06502e+06 30.7714 4606.4
572900 70991.4 8.08209e+06 30.7859 4607.37
573000 71244.2 8.1083e+06 30.8005 4608.35
573100 71715.8 8.15902e+06 30.8152 4609.35
573200 71508.6 8.13379e+06 30.8301 4610.35
573300 71314.9 8.11037e+06 30.8448 4611.34
573400 70840.6 8.05519e+06 30.8592 4612.3
573500 70678.6 8.03467e+06 30.8735 4613.24
573600 70433.7 8.00463e+06 30.8875 4614.15
573700 70325.6 7.99027e+06 30.9015 4615.05
573800 69678.8 7.91482e+06 30.9151 4615.92
573900 69378.9 7.87855e+06 30.9285 4616.76
574000 68885.3 7.82014e+06 30.9416 4617.56
574100 68418.5 7.76462e+06 30.9544 4618.32
574200 68200 7.73751e+06 30.9669 4619.05
574300 67716.5 7.68092e+06 30.9792 4619.77
574400 67376.3 7.64031e+06 30.9912 4620.44
574500 67237.1 7.62215e+06 31.003 4621.09
574600 66986.9 7.59166e+06 31.0147 4621.73
574700 66859.5 7.575e+06 31.0263 4622.35
574800 66833 7.57006e+06 31.0378 4622.97
574900 66872.4 7.57256e+06 31.0493 4623.58
575000 67070.3 7.59275e+06 31.0608 4624.19
575100 67245.2 7.61066e+06 31.0725 4624.83
575200 67220.3 7.60623e+06 31.0842 4625.46
575300 67164.1 7.59817e+06 31.0958 4626.08
575400 67190 7.599e+06 31.1074 4626.71
575500 67232.3 7.60177e+06 31.119 4627.33
575600 67502.3 7.62993e+06 31.1307 4627.96
575700 67785.1 7.65935e+06 31.1426 4628.6
575800 67952.5 7.67613e+06 31.1545 4629.26
575900 68241 7.70673e+06 31.1667 4629.94
576000 68391.6 7.72184e+06 31.1789 4630.62
576100 68677 7.75143e+06 31.1912 4631.33
576200 68926.7 7.77694e+06 31.2037 4632.04
576300 69297.1 7.8163e+06 31.2164 4632.77
576400 69520.2 7.83938e+06 31.2292 4633.53
576500 69617.1 7.84882e+06 31.2421 4634.29
